"Trt" "NumPop" "Type" "Demog" "Envi" "SET" "NumInd" "DataSetNames" "GoodBFfile" "numNeut" "numSel" "xtx.999perc" "bf.999perc" "rho.999perc" "xtx.FPR" "bf.FPR" "rho.FPR" "xtx.TPR" "bf.TPR" "rho.TPR" "cpname" "K5.999perc" "KTW.999perc" "KTW" "Lq.K.5.FPR" "Lq.K.TW.FPR" "L.empQ.K.5.FPR" "L.empQ.K.TW.FPR" "Lq.K.5.TPR" "Lq.K.TW.TPR" "L.empQ.K.5.TPR" "L.empQ.K.TW.TPR" "pca.FPR.K10S" "pca.TPR.K10S" "pca.commonSelFactor.K10S" "pca.NumLocicommonSelFactor.K10S" "pca.FPR.K20S" "pca.TPR.K20S" "pca.commonSelFactor.K20S" "pca.NumLocicommonSelFactor.K20S" "pca.FPR.K10NS" "pca.TPR.K10NS" "pca.commonSelFactor.K10NS" "pca.NumLocicommonSelFactor.K10NS" "Vall.none" "Vall.pcadapt" "Vall.lfmm" "Vall.lfmm.pcadapt" "Vall.bf" "Vall.bf.pcadapt" "Vall.bf.lfmm" "Vall.bf.lfmm.pcadapt" "Vall.xtx" "Vall.xtx.pcadapt" "Vall.xtx.lfmm" "Vall.xtx.lfmm.pcadapt" "Vall.xtx.bf" "Vall.xtx.bf.pcadapt" "Vall.xtx.bf.lfmm" "Vall.xtx.bf.lfmm.pcadapt" "Vs.weak.none" "Vs.weak.pcadapt" "Vs.weak.lfmm" "Vs.weak.lfmm.pcadapt" "Vs.weak.bf" "Vs.weak.bf.pcadapt" "Vs.weak.bf.lfmm" "Vs.weak.bf.lfmm.pcadapt" "Vs.weak.xtx" "Vs.weak.xtx.pcadapt" "Vs.weak.xtx.lfmm" "Vs.weak.xtx.lfmm.pcadapt" "Vs.weak.xtx.bf" "Vs.weak.xtx.bf.pcadapt" "Vs.weak.xtx.bf.lfmm" "Vs.weak.xtx.bf.lfmm.pcadapt" "Vs.strong.none" "Vs.strong.pcadapt" "Vs.strong.lfmm" "Vs.strong.lfmm.pcadapt" "Vs.strong.bf" "Vs.strong.bf.pcadapt" "Vs.strong.bf.lfmm" "Vs.strong.bf.lfmm.pcadapt" "Vs.strong.xtx" "Vs.strong.xtx.pcadapt" "Vs.strong.xtx.lfmm" "Vs.strong.xtx.lfmm.pcadapt" "Vs.strong.xtx.bf" "Vs.strong.xtx.bf.pcadapt" "Vs.strong.xtx.bf.lfmm" "Vs.strong.xtx.bf.lfmm.pcadapt" "NotFound" "GEAonly" "FSTonly" "Both"
"T30.3x10s" 30 "Tran" "IM" "1351142986_950" 12 20 "IM_T30.T3x10_1351142986_950_12_NumPops=30_NumInd=20.bayenv" TRUE 9900 100 42.656 -0.403380915336199 0.29198 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.19 0.11 "../LFMMBayenv2PCAdaptResults/IM_T30.T3x10_1351142986_950_12_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 6.78105 7.29996 3 0.125555555555556 0.186565656565657 0.000101010101010101 0.000101010101010101 0.85 0.83 0.37 0.35 0.000101010101010101 0.26 "6" 73 0.000101010101010101 0.14 9 72 0.000101010101010101 0.25 3 71 "65" "0" "9" "7" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "11" "47" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "65" "9" "0" "26"
"R90" 90 "Rand" "1R" "1351142954_453" 1 20 "1R_R90_1351142954_453_1_NumPops=90_NumInd=20.bayenv" TRUE 9900 96 120.34 0.732610852795199 0.14199 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.65625 0.71875 0.125 "../LFMMBayenv2PCAdaptResults/1R_R90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 15.6996 3.02943 32 0.630707070707071 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.916666666666667 0.708333333333333 0.760416666666667 0.677083333333333 0.000101010101010101 0.59375 "6" 82 0.000101010101010101 0.1875 6 57 0.000101010101010101 0.572916666666667 6 75 "23" "0" "1" "0" "2" "1" "3" "3" "0" "0" "2" "1" "2" "3" "6" "49" "18" "0" "1" "0" "1" "1" "3" "3" "0" "0" "1" "1" "2" "3" "3" "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "23" "6" "0" "67"
"R90" 90 "Rand" "2R" "1351142954_453" 2 20 "2R_R90_1351142954_453_2_NumPops=90_NumInd=20.bayenv" TRUE 9900 98 116.51 0.354550195507882 0.15149 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.857142857142857 0.918367346938776 0.26530612244898 "../LFMMBayenv2PCAdaptResults/2R_R90_1351142954_453_2_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 13.8943 3.69804 27 0.558585858585859 0.000505050505050505 0.000101010101010101 0.000101010101010101 0.969387755102041 0.86734693877551 0.928571428571429 0.785714285714286 0.000101010101010101 0.918367346938776 "6" 93 0.000101010101010101 0.744897959183674 8 89 0.000101010101010101 0.836734693877551 2 93 "6" "0" "1" "1" "0" "1" "0" "5" "0" "0" "0" "0" "0" "14" "1" "69" "4" "0" "1" "1" "0" "1" "0" "5" "0" "0" "0" "0" "0" "14" "0" "22" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "6" "1" "0" "91"
"R90" 90 "Rand" "IBD" "1351142954_453" 3 20 "IBD_R90_1351142954_453_3_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 124.03 0.324673350189245 0.2021 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.98 0.64 0 "../LFMMBayenv2PCAdaptResults/IBD_R90_1351142954_453_3_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 11.913 4.10379 26 0.50050505050505 0.00323232323232323 0.000101010101010101 0.000101010101010101 1 0.97 0.92 0.75 0.000202020202020202 1 "2" 98 0.000202020202020202 0.99 8 98 0.000202020202020202 1 7 97 "0" "2" "0" "0" "0" "0" "0" "0" "0" "15" "0" "19" "0" "8" "0" "56" "0" "2" "0" "0" "0" "0" "0" "0" "0" "15" "0" "17" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "17" "83"
"R90" 90 "Rand" "IM" "1351142954_453" 4 20 "IM_R90_1351142954_453_4_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 120.3 0.825029943649081 0.19884 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.37 0.14 "../LFMMBayenv2PCAdaptResults/IM_R90_1351142954_453_4_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 8.03621 7.37816 6 0.218080808080808 0.141919191919192 0.000101010101010101 0.000101010101010101 0.97 0.97 0.54 0.49 0.000101010101010101 0.31 "2" 94 0.000101010101010101 0.16 15 86 0.000101010101010101 0.47 10 95 "50" "0" "12" "1" "1" "0" "6" "19" "0" "0" "0" "0" "0" "0" "0" "11" "45" "0" "2" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "50" "19" "0" "31"
"R90" 90 "Rand" "1R" "1351142970_988" 5 20 "1R_R90_1351142970_988_5_NumPops=90_NumInd=20.bayenv" TRUE 9900 96 121.93 0.114744387545126 0.16269 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.614583333333333 0.625 0.302083333333333 "../LFMMBayenv2PCAdaptResults/1R_R90_1351142970_988_5_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 10.2293 2.32779 33 0.432121212121212 0 0.000101010101010101 0.000101010101010101 0.885416666666667 0.541666666666667 0.645833333333333 0.71875 0.000101010101010101 0.572916666666667 "4" 71 0.000101010101010101 0.364583333333333 15 75 0.000101010101010101 0.395833333333333 3 60 "21" "1" "8" "2" "3" "0" "2" "0" "0" "0" "1" "3" "1" "1" "5" "48" "12" "1" "7" "2" "2" "0" "2" "0" "0" "0" "1" "3" "0" "1" "5" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "21" "13" "1" "61"
"R90" 90 "Rand" "2R" "1351142970_988" 6 20 "2R_R90_1351142970_988_6_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 115.49 0.137069130839408 0.1893 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.84 0.49 0.12 "../LFMMBayenv2PCAdaptResults/2R_R90_1351142970_988_6_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 13.6371 3.64513 27 0.582323232323232 0.000303030303030303 0.000101010101010101 0.000101010101010101 0.96 0.44 0.91 0.3 0.000101010101010101 0.78 "2" 90 0.000101010101010101 0.49 8 86 0.000101010101010101 0.82 7 89 "14" "2" "0" "0" "0" "0" "0" "0" "3" "25" "4" "3" "0" "26" "1" "22" "11" "2" "0" "0" "0" "0" "0" "0" "2" "15" "3" "3" "0" "8" "1" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "14" "0" "30" "56"
"R90" 90 "Rand" "IBD" "1351142970_988" 7 20 "IBD_R90_1351142970_988_7_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 123.59 0.659631011607001 0.1788 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.09 0.07 "../LFMMBayenv2PCAdaptResults/IBD_R90_1351142970_988_7_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 9.5993 4.44092 26 0.345757575757576 0.00626262626262626 0.000101010101010101 0.000101010101010101 1 0.99 0.07 0.86 0.000202020202020202 1 "2" 101 0.000101010101010101 0.95 19 100 0.000202020202020202 1 7 99 "0" "0" "0" "0" "0" "0" "0" "0" "0" "14" "0" "77" "0" "0" "0" "9" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "36" "0" "0" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "14" "86"
"R90" 90 "Rand" "IM" "1351142970_988" 8 20 "IM_R90_1351142970_988_8_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 118.19 2.62667904658124 0.18195 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.29 0.49 "../LFMMBayenv2PCAdaptResults/IM_R90_1351142970_988_8_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 7.40765 7.24229 6 0.173232323232323 0.137171717171717 0.000101010101010101 0.000101010101010101 0.98 0.97 0.66 0.55 0.000101010101010101 0.25 "4" 93 0.000101010101010101 0.18 12 84 0.000101010101010101 0.48 7 90 "45" "0" "25" "1" "0" "0" "5" "13" "0" "0" "0" "0" "0" "0" "0" "11" "41" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "45" "30" "0" "25"
"R90" 90 "Rand" "1R" "1351142986_950" 9 20 "1R_R90_1351142986_950_9_NumPops=90_NumInd=20.bayenv" TRUE 9900 97 122.14 0.775071340835313 0.15796 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.577319587628866 0.536082474226804 0.597938144329897 "../LFMMBayenv2PCAdaptResults/1R_R90_1351142986_950_9_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 12.7734 2.73097 32 0.505555555555556 0 0.000101010101010101 0.000101010101010101 0.835051546391753 0.597938144329897 0.628865979381443 0.690721649484536 0.000101010101010101 0.577319587628866 "5" 66 0.000101010101010101 0.11340206185567 12 49 0.000101010101010101 0.54639175257732 10 64 "29" "0" "1" "5" "1" "0" "5" "0" "0" "0" "2" "8" "0" "0" "3" "43" "16" "0" "1" "5" "1" "0" "4" "0" "0" "0" "2" "5" "0" "0" "1" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "29" "7" "0" "61"
"R90" 90 "Rand" "2R" "1351142986_950" 10 20 "2R_R90_1351142986_950_10_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 115.43 0.633508853187346 0.17092 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.89 0.8 0.76 "../LFMMBayenv2PCAdaptResults/2R_R90_1351142986_950_10_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 11.5653 3.96219 28 0.505858585858586 0.00141414141414141 0.000101010101010101 0.000101010101010101 0.94 0.82 0.88 0.78 0.000101010101010101 0.55 "4" 91 0.000101010101010101 0 13 89 0.000101010101010101 0.72 10 89 "11" "0" "0" "0" "0" "0" "0" "0" "4" "0" "4" "1" "5" "2" "21" "52" "7" "0" "0" "0" "0" "0" "0" "0" "4" "0" "2" "1" "4" "2" "17" "13" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "11" "0" "4" "85"
"R90" 90 "Rand" "IBD" "1351142986_950" 11 20 "IBD_R90_1351142986_950_11_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 123.45 1.48095502773832 0.20861 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.98 0.34 0.12 "../LFMMBayenv2PCAdaptResults/IBD_R90_1351142986_950_11_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 9.48035 4.24206 27 0.371515151515152 0.00282828282828283 0.000101010101010101 0.000101010101010101 1 0.28 0.06 0.09 0.000202020202020202 0.99 "8" 99 0.000101010101010101 0.94 3 98 0.000202020202020202 0.99 2 96 "1" "0" "0" "1" "0" "0" "0" "0" "0" "64" "0" "0" "0" "26" "0" "8" "1" "0" "0" "1" "0" "0" "0" "0" "0" "38" "0" "0" "0" "5" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "1" "0" "64" "35"
"R90" 90 "Rand" "IM" "1351142986_950" 12 20 "IM_R90_1351142986_950_12_NumPops=90_NumInd=20.bayenv" TRUE 9900 100 119.73 0.607025878434786 0.21084 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.55 0.36 "../LFMMBayenv2PCAdaptResults/IM_R90_1351142986_950_12_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval" 7.64357 6.71242 7 0.157070707070707 0.116868686868687 0.000101010101010101 0.000101010101010101 0.91 0.9 0.53 0.55 0.000101010101010101 0.28 "10" 90 0.000101010101010101 0.12 6 83 0.000101010101010101 0.51 2 90 "43" "0" "2" "0" "2" "0" "25" "17" "0" "0" "0" "0" "0" "0" "0" "11" "42" "0" "2" "0" "2" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "43" "29" "0" "28"
"R60" 60 "Rand" "1R" "1351142954_453" 1 20 "1R_R60_1351142954_453_1_NumPops=60_NumInd=20.bayenv" TRUE 9900 93 88.304 0.355911050526753 0.19887 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.56989247311828 0.774193548387097 0.032258064516129 "../LFMMBayenv2PCAdaptResults/1R_R60_1351142954_453_1_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 15.3408 3.37957 25 0.606161616161616 0 0.000101010101010101 0.000101010101010101 0.935483870967742 0.78494623655914 0.741935483870968 0.78494623655914 0.000101010101010101 0.473118279569892 "1" 75 0.000101010101010101 0.118279569892473 14 62 0.000101010101010101 0.516129032258065 2 66 "18" "0" "3" "0" "2" "0" "17" "0" "0" "0" "0" "0" "0" "0" "9" "44" "12" "0" "3" "0" "1" "0" "16" "0" "0" "0" "0" "0" "0" "0" "5" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "18" "22" "0" "53"
"R60" 60 "Rand" "2R" "1351142954_453" 2 20 "2R_R60_1351142954_453_2_NumPops=60_NumInd=20.bayenv" TRUE 9900 97 84.785 2.66383279523139 0.19964 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.804123711340206 0.443298969072165 0 "../LFMMBayenv2PCAdaptResults/2R_R60_1351142954_453_2_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 11.401 3.80287 23 0.431818181818182 0.000909090909090909 0.000101010101010101 0.000101010101010101 0.979381443298969 0.907216494845361 0.927835051546392 0.865979381443299 0.000101010101010101 0.927835051546392 "3" 92 0.000101010101010101 0.896907216494845 19 91 0.000101010101010101 0.845360824742268 6 92 "5" "2" "2" "10" "0" "0" "0" "0" "0" "6" "0" "29" "0" "0" "0" "43" "3" "2" "1" "10" "0" "0" "0" "0" "0" "4" "0" "24" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "5" "2" "8" "82"
"R60" 60 "Rand" "IBD" "1351142954_453" 3 20 "IBD_R60_1351142954_453_3_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 83.856 0.529571502801578 0.22738 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.62 0 "../LFMMBayenv2PCAdaptResults/IBD_R60_1351142954_453_3_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 10.8271 5.52766 18 0.451010101010101 0.0401010101010101 0.000101010101010101 0.000101010101010101 1 0.92 0.71 0.08 0.000202020202020202 1 "9" 98 0.000202020202020202 1 19 98 0.000202020202020202 1 8 97 "0" "1" "0" "0" "0" "0" "0" "0" "0" "36" "0" "1" "0" "55" "0" "7" "0" "1" "0" "0" "0" "0" "0" "0" "0" "28" "0" "1" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "37" "63"
"R60" 60 "Rand" "IM" "1351142954_453" 4 20 "IM_R60_1351142954_453_4_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 81.175 0.47196610427306 0.24447 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.29 0.11 "../LFMMBayenv2PCAdaptResults/IM_R60_1351142954_453_4_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 7.16268 7.63703 4 0.163434343434343 0.192626262626263 0.000101010101010101 0.000101010101010101 0.92 0.98 0.49 0.5 0.000101010101010101 0.36 "2" 85 0.000101010101010101 0.23 4 76 0.000101010101010101 0.33 8 79 "49" "1" "13" "8" "0" "0" "2" "16" "0" "0" "0" "0" "0" "0" "0" "11" "47" "0" "0" "0" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "49" "15" "1" "35"
"R60" 60 "Rand" "1R" "1351142970_988" 5 20 "1R_R60_1351142970_988_5_NumPops=60_NumInd=20.bayenv" TRUE 9900 95 90.488 1.05797023171071 0.19779 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.536842105263158 0.652631578947368 0.105263157894737 "../LFMMBayenv2PCAdaptResults/1R_R60_1351142970_988_5_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 9.59813 3.48543 25 0.368282828282828 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.884210526315789 0.589473684210526 0.578947368421053 0.442105263157895 0.000101010101010101 0.568421052631579 "3" 68 0.000101010101010101 0.126315789473684 18 72 0.000101010101010101 0.452631578947368 8 64 "25" "0" "2" "2" "7" "1" "6" "1" "0" "2" "0" "2" "1" "17" "0" "29" "15" "0" "2" "2" "7" "1" "6" "0" "0" "2" "0" "2" "1" "5" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "25" "15" "2" "53"
"R60" 60 "Rand" "2R" "1351142970_988" 6 20 "2R_R60_1351142970_988_6_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 85.491 0.89630019328072 0.15667 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.87 0.37 0.62 "../LFMMBayenv2PCAdaptResults/2R_R60_1351142970_988_6_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 11.0038 3.57081 23 0.447171717171717 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.96 0.62 0.91 0.59 0.000101010101010101 0.85 "2" 92 0.000101010101010101 0.1 16 86 0.000101010101010101 0.81 5 89 "10" "3" "0" "0" "0" "0" "0" "0" "3" "22" "2" "23" "0" "3" "0" "34" "8" "3" "0" "0" "0" "0" "0" "0" "1" "15" "1" "18" "0" "1" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "10" "0" "28" "62"
"R60" 60 "Rand" "IBD" "1351142970_988" 7 20 "IBD_R60_1351142970_988_7_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 82.879 0.0459876056609674 0.20014 0.000202020202020202 0.000101010101010101 0.000101010101010101 1 0.21 0.07 "../LFMMBayenv2PCAdaptResults/IBD_R60_1351142970_988_7_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 9.44029 5.09928 19 0.302626262626263 0.0214141414141414 0.000101010101010101 0.000101010101010101 1 0.89 0.08 0.08 0.000202020202020202 1 "8" 99 0.000101010101010101 0.97 16 99 0.000202020202020202 1 8 99 "0" "0" "0" "0" "0" "0" "0" "0" "0" "78" "0" "1" "0" "14" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "41" "0" "1" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "78" "22"
"R60" 60 "Rand" "IM" "1351142970_988" 8 20 "IM_R60_1351142970_988_8_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 81.027 0.512937749673317 0.26331 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.38 0.14 "../LFMMBayenv2PCAdaptResults/IM_R60_1351142970_988_8_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 7.24568 7.80429 4 0.128686868686869 0.165858585858586 0.000101010101010101 0.000101010101010101 0.89 0.9 0.4 0.43 0.000101010101010101 0.32 "6" 85 0.000101010101010101 0.24 15 81 0.000101010101010101 0.4 5 83 "57" "0" "3" "2" "0" "0" "8" "19" "0" "0" "0" "0" "0" "0" "0" "11" "46" "0" "1" "0" "0" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "57" "11" "0" "32"
"R60" 60 "Rand" "1R" "1351142986_950" 9 20 "1R_R60_1351142986_950_9_NumPops=60_NumInd=20.bayenv" TRUE 9900 97 88.003 0.27207378750001 0.19077 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.54639175257732 0.587628865979381 0.628865979381443 "../LFMMBayenv2PCAdaptResults/1R_R60_1351142986_950_9_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 11.9744 3.21953 25 0.486262626262626 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.824742268041237 0.587628865979381 0.618556701030928 0.43298969072165 0.000101010101010101 0.536082474226804 "4" 68 0.000101010101010101 0.123711340206186 6 47 0.000101010101010101 0.54639175257732 3 66 "34" "0" "0" "0" "2" "1" "6" "1" "0" "5" "0" "1" "3" "10" "0" "34" "21" "0" "0" "0" "1" "1" "5" "1" "0" "4" "0" "0" "2" "9" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "34" "8" "5" "50"
"R60" 60 "Rand" "2R" "1351142986_950" 10 20 "2R_R60_1351142986_950_10_NumPops=60_NumInd=20.bayenv" TRUE 9900 99 83.501 0.1444496608689 0.19839 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.898989898989899 0.858585858585859 0.828282828282828 "../LFMMBayenv2PCAdaptResults/2R_R60_1351142986_950_10_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 9.80803 2.94125 23 0.386969696969697 0 0.000101010101010101 0.000101010101010101 0.939393939393939 0.767676767676768 0.898989898989899 0.838383838383838 0.000101010101010101 0.848484848484849 "4" 91 0.000101010101010101 0 19 89 0.000101010101010101 0.818181818181818 7 89 "10" "0" "0" "0" "0" "0" "0" "0" "0" "0" "1" "3" "2" "4" "2" "77" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "2" "1" "3" "2" "35" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "10" "0" "0" "89"
"R60" 60 "Rand" "IBD" "1351142986_950" 11 20 "IBD_R60_1351142986_950_11_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 86.095 0.650521217274198 0.20681 0.000202020202020202 0.000101010101010101 0.000101010101010101 0.99 0.36 0.49 "../LFMMBayenv2PCAdaptResults/IBD_R60_1351142986_950_11_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 8.3286 4.831 19 0.248282828282828 0.01 0.000101010101010101 0.000101010101010101 1 0.92 0.08 0.53 0.000202020202020202 0.99 "6" 98 0.000101010101010101 0.92 16 98 0.000202020202020202 0.99 8 96 "1" "0" "0" "0" "0" "0" "0" "0" "0" "39" "0" "24" "0" "7" "0" "29" "1" "0" "0" "0" "0" "0" "0" "0" "0" "34" "0" "7" "0" "3" "0" "1" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "1" "0" "39" "60"
"R60" 60 "Rand" "IM" "1351142986_950" 12 20 "IM_R60_1351142986_950_12_NumPops=60_NumInd=20.bayenv" TRUE 9900 100 80.968 0.477483016074944 0.20749 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.11 0.4 0.3 "../LFMMBayenv2PCAdaptResults/IM_R60_1351142986_950_12_NumPops=60_NumInd=20Bayenv2LFMMpca.Cpval" 7.34636 7.19512 4 0.179191919191919 0.172525252525253 0.000101010101010101 0.000101010101010101 0.95 0.94 0.48 0.45 0.000101010101010101 0.44 "6" 85 0.000101010101010101 0.22 18 83 0.000101010101010101 0.3 1 84 "50" "1" "4" "5" "1" "3" "1" "24" "0" "0" "0" "0" "0" "0" "0" "11" "46" "0" "2" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "50" "6" "1" "43"
"R30" 30 "Rand" "1R" "1351142954_453" 1 20 "1R_R30_1351142954_453_1_NumPops=30_NumInd=20.bayenv" TRUE 9900 95 53.508 1.03758584282662 0.26458 0.000101010101010101 0.000101010101010101 0.000101010101010101 0.463157894736842 0.768421052631579 0.0315789473684211 "../LFMMBayenv2PCAdaptResults/1R_R30_1351142954_453_1_NumPops=30_NumInd=20Bayenv2LFMMpca.Cpval" 10.6669 6.47272 14 0.402323232323232 0.117373737373737 0.000101010101010101 0.000101010101010101 0.91578947368421 0.884210526315789 0.715789473684211 0.673684210526316 0.000101010101010101 0.421052631578947 "10" 79 0.000101010101010101 0 5 60 0.000101010101010101 0.505263157894737 5 69 "20" "0" "2" "0" "10" "0" "19" "0" "0" "0" "0" "0" "0" "1" "4" "39" "14" "0" "1" "0" "8" "0" "15" "0" "0" "0" "0" "0" "0" "1" "1" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "13" "20" "31" "0" "44"
